OG0001122	oasisia	.	.	.	OALVG00000004971.1	NO HIT
OG0014439	oasisia	.	.	.	OALVG00000027848.1	SUBFAMILY NOT NAMED	
OG0014439	oasisia	.	.	.	OALVG00000029832.1	SUBFAMILY NOT NAMED	
OG0014453							
OG0015340	oasisia	.	.	.	OALVG00000033362.1	NO HIT
OG0015343	oasisia	.	.	GO:0003676^molecular_function^nucleic acid binding	OALVG00000010886.1	FI21236P1	
OG0015343	oasisia	.	.	GO:0003676^molecular_function^nucleic acid binding	OALVG00000010887.1	FI01540P	
OG0015365							
OG0015392	oasisia	GO:0030424^cellular_component^axon`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0030425^cellular_component^dendrite`GO:0005886^cellular_component^plasma membrane`GO:0045202^cellular_component^synapse`GO:0043083^cellular_component^synaptic cleft`GO:0043195^cellular_component^terminal bouton`GO:0008233^molecular_function^peptidase activity`GO:0005044^molecular_function^scavenger receptor activity`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0006887^biological_process^exocytosis`GO:0006508^biological_process^proteolysis`GO:0031638^biological_process^zymogen activation	GO:0030424^cellular_component^axon`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0030425^cellular_component^dendrite`GO:0005886^cellular_component^plasma membrane`GO:0045202^cellular_component^synapse`GO:0043083^cellular_component^synaptic cleft`GO:0043195^cellular_component^terminal bouton`GO:0008233^molecular_function^peptidase activity`GO:0005044^molecular_function^scavenger receptor activity`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0006887^biological_process^exocytosis`GO:0006508^biological_process^proteolysis`GO:0031638^biological_process^zymogen activation	GO:0016020^cellular_component^membrane`GO:0005044^molecular_function^scavenger receptor activity	OALVG00000005737.1	RT07201P-RELATED	K13912
OG0015397	oasisia	GO:0016021^cellular_component^integral component of membrane`GO:0022857^molecular_function^transmembrane transporter activity	GO:0016021^cellular_component^integral component of membrane`GO:0022857^molecular_function^transmembrane transporter activity	.	OALVG00000033745.1	SOLUTE CARRIER FAMILY 43 MEMBER 3	K08230
OG0015399	oasisia	.	.	.	OALVG00000034772.1	FUKUTIN RELATED PROTEIN	
OG0015399	oasisia	.	.	.	OALVG00000034773.1	FUKUTIN RELATED PROTEIN	
OG0015399	oasisia	.	.	.	OALVG00000034774.1	FUKUTIN RELATED PROTEIN	
OG0015399	oasisia	.	.	.	OALVG00000034775.1	FUKUTIN RELATED PROTEIN	
OG0015399	oasisia	.	.	.	OALVG00000034776.1	FUKUTIN RELATED PROTEIN	
OG0015406	oasisia	.	.	.	OALVG00000003330.1	NO HIT
OG0015406	oasisia	.	.	.	OALVG00000003331.1	NO HIT
OG0016449	oasisia	.	.	.	OALVG00000012118.1	PROTEIN GLUTAMINE DUMPER 7	
OG0016449	oasisia	.	.	.	OALVG00000012123.1	SIGNALING LYMPHOCYTIC ACTIVATION MOLECULE	
OG0016449	oasisia	.	.	.	OALVG00000015007.1	SIGNALING LYMPHOCYTIC ACTIVATION MOLECULE	
OG0016459	oasisia	.	.	GO:0016021^cellular_component^integral component of membrane	OALVG00000021758.1	TETRASPANIN	
OG0016459	oasisia	.	.	GO:0016021^cellular_component^integral component of membrane	OALVG00000021759.1	TETRASPANIN	
OG0016463	oasisia	.	.	GO:0005515^molecular_function^protein binding	OALVG00000020356.1	KELCH PROTEIN	K10447
OG0016469							
OG0016471	oasisia	GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0030273^molecular_function^melanin-concentrating hormone receptor activity`GO:0007218^biological_process^neuropeptide signaling pathway	GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0030273^molecular_function^melanin-concentrating hormone receptor activity`GO:0007218^biological_process^neuropeptide signaling pathway	GO:0004930^molecular_function^G protein-coupled receptor activity`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0016021^cellular_component^integral component of membrane	OALVG00000014111.1	TRACE AMINE-ASSOCIATED RECEPTOR 19N-RELATED	
OG0016521	oasisia	GO:0005576^cellular_component^extracellular region`GO:0005509^molecular_function^calcium ion binding`GO:0003824^molecular_function^catalytic activity`GO:0071711^biological_process^basement membrane organization`GO:0007155^biological_process^cell adhesion`GO:0008406^biological_process^gonad development`GO:0007399^biological_process^nervous system development	GO:0005576^cellular_component^extracellular region`GO:0005509^molecular_function^calcium ion binding`GO:0003824^molecular_function^catalytic activity`GO:0071711^biological_process^basement membrane organization`GO:0007155^biological_process^cell adhesion`GO:0008406^biological_process^gonad development`GO:0007399^biological_process^nervous system development	.	OALVG00000009602.1	SUBFAMILY NOT NAMED	
OG0016523	oasisia	GO:0016323^cellular_component^basolateral plasma membrane`GO:0031526^cellular_component^brush border membrane`GO:0009986^cellular_component^cell surface`GO:0030057^cellular_component^desmosome`GO:0009897^cellular_component^external side of plasma membrane`GO:0005576^cellular_component^extracellular region`GO:0030175^cellular_component^filopodium`GO:0005794^cellular_component^Golgi apparatus`GO:0032580^cellular_component^Golgi cisterna membrane`GO:0000138^cellular_component^Golgi trans cisterna`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0043014^molecular_function^alpha-tubulin binding`GO:0003831^molecular_function^beta-N-acetylglucosaminylglycopeptide beta-1 4-galactosyltransferase activity`GO:0048487^molecular_function^beta-tubulin binding`GO:0008092^molecular_function^cytoskeletal protein binding`GO:0008378^molecular_function^galactosyltransferase activity`GO:0042802^molecular_function^identical protein binding`GO:0004461^molecular_function^lactose synthase activity`GO:0098638^molecular_function^laminin binding involved in cell-matrix adhesion`GO:0030145^molecular_function^manganese ion binding`GO:0003945^molecular_function^N-acetyllactosamine synthase activity`GO:0035250^molecular_function^UDP-galactosyltransferase activity`GO:0002526^biological_process^acute inflammatory response`GO:0060055^biological_process^angiogenesis involved in wound healing`GO:0007339^biological_process^binding of sperm to zona pellucida`GO:0048754^biological_process^branching morphogenesis of an epithelial tube`GO:0007155^biological_process^cell adhesion`GO:0007160^biological_process^cell-matrix adhesion`GO:0045136^biological_process^development of secondary sexual characteristics`GO:0002064^biological_process^epithelial cell development`GO:0030198^biological_process^extracellular matrix organization`GO:0006012^biological_process^galactose metabolic process`GO:0009101^biological_process^glycoprotein biosynthetic process`GO:0005989^biological_process^lactose biosynthetic process`GO:0050900^biological_process^leukocyte migration`GO:0030879^biological_process^mammary gland development`GO:0008285^biological_process^negative regulation of cell population proliferation`GO:0009312^biological_process^oligosaccharide biosynthetic process`GO:0007341^biological_process^penetration of zona pellucida`GO:0043065^biological_process^positive regulation of apoptotic process`GO:0060058^biological_process^positive regulation of apoptotic process involved in mammary gland involution`GO:0060054^biological_process^positive regulation of epithelial cell proliferation involved in wound healing`GO:0006486^biological_process^protein glycosylation`GO:0006487^biological_process^protein N-linked glycosylation`GO:0060046^biological_process^regulation of acrosome reaction`GO:0042127^biological_process^regulation of cell population proliferation`GO:0051270^biological_process^regulation of cellular component movement`GO:0042060^biological_process^wound healing	GO:0016323^cellular_component^basolateral plasma membrane`GO:0031526^cellular_component^brush border membrane`GO:0009986^cellular_component^cell surface`GO:0030057^cellular_component^desmosome`GO:0009897^cellular_component^external side of plasma membrane`GO:0005576^cellular_component^extracellular region`GO:0030175^cellular_component^filopodium`GO:0005794^cellular_component^Golgi apparatus`GO:0032580^cellular_component^Golgi cisterna membrane`GO:0000138^cellular_component^Golgi trans cisterna`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0043014^molecular_function^alpha-tubulin binding`GO:0003831^molecular_function^beta-N-acetylglucosaminylglycopeptide beta-1 4-galactosyltransferase activity`GO:0048487^molecular_function^beta-tubulin binding`GO:0008092^molecular_function^cytoskeletal protein binding`GO:0008378^molecular_function^galactosyltransferase activity`GO:0042802^molecular_function^identical protein binding`GO:0004461^molecular_function^lactose synthase activity`GO:0098638^molecular_function^laminin binding involved in cell-matrix adhesion`GO:0030145^molecular_function^manganese ion binding`GO:0003945^molecular_function^N-acetyllactosamine synthase activity`GO:0035250^molecular_function^UDP-galactosyltransferase activity`GO:0002526^biological_process^acute inflammatory response`GO:0060055^biological_process^angiogenesis involved in wound healing`GO:0007339^biological_process^binding of sperm to zona pellucida`GO:0048754^biological_process^branching morphogenesis of an epithelial tube`GO:0007155^biological_process^cell adhesion`GO:0007160^biological_process^cell-matrix adhesion`GO:0045136^biological_process^development of secondary sexual characteristics`GO:0002064^biological_process^epithelial cell development`GO:0030198^biological_process^extracellular matrix organization`GO:0006012^biological_process^galactose metabolic process`GO:0009101^biological_process^glycoprotein biosynthetic process`GO:0005989^biological_process^lactose biosynthetic process`GO:0050900^biological_process^leukocyte migration`GO:0030879^biological_process^mammary gland development`GO:0008285^biological_process^negative regulation of cell population proliferation`GO:0009312^biological_process^oligosaccharide biosynthetic process`GO:0007341^biological_process^penetration of zona pellucida`GO:0043065^biological_process^positive regulation of apoptotic process`GO:0060058^biological_process^positive regulation of apoptotic process involved in mammary gland involution`GO:0060054^biological_process^positive regulation of epithelial cell proliferation involved in wound healing`GO:0006486^biological_process^protein glycosylation`GO:0006487^biological_process^protein N-linked glycosylation`GO:0060046^biological_process^regulation of acrosome reaction`GO:0042127^biological_process^regulation of cell population proliferation`GO:0051270^biological_process^regulation of cellular component movement`GO:0042060^biological_process^wound healing	.	OALVG00000015945.1	BETA4GALNACTA	
