Orthogroup	Species	GO_term1	GO_term2	GO_term3	gene_ID	Panther_annotation	KEGG_number
OG0020586	riftia	GO:0005576^cellular_component^extracellular region	GO:0005576^cellular_component^extracellular region	.	RPACG00000016822.1	SUBFAMILY NOT NAMED	
OG0020586	riftia	GO:0005576^cellular_component^extracellular region	GO:0005576^cellular_component^extracellular region	.	RPACG00000034698.1	SUBFAMILY NOT NAMED	
OG0020586	riftia	GO:0005576^cellular_component^extracellular region	GO:0005576^cellular_component^extracellular region	.	RPACG00000034700.1	SUBFAMILY NOT NAMED	
OG0020586	riftia	GO:0005576^cellular_component^extracellular region	GO:0005576^cellular_component^extracellular region	.	RPACG00000034701.1	SUBFAMILY NOT NAMED	
OG0020586	riftia	GO:0005576^cellular_component^extracellular region	GO:0005576^cellular_component^extracellular region	.	RPACG00000034711.1	SUBFAMILY NOT NAMED	
OG0020586	riftia	GO:0005576^cellular_component^extracellular region	GO:0005576^cellular_component^extracellular region	.	RPACG00000034713.1	SUBFAMILY NOT NAMED	
OG0020587	riftia	.	.	.	RPACG00000017023.1	NO HIT
OG0020587	riftia	.	.	.	RPACG00000017030.1	NO HIT
OG0020587	riftia	.	.	.	RPACG00000017073.1	SUBFAMILY NOT NAMED	K08765
OG0020587	riftia	.	.	.	RPACG00000017076.1	SUBFAMILY NOT NAMED	K08765
OG0020587	riftia	.	.	.	RPACG00000017089.1	NO HIT
OG0020587	riftia	.	.	.	RPACG00000017091.1	NO HIT
OG0020588	riftia	.	.	.	RPACG00000017136.1	NO HIT
OG0020588	riftia	.	.	.	RPACG00000017141.1	NO HIT
OG0020588	riftia	.	.	.	RPACG00000017146.1	NO HIT
OG0020588	riftia	.	.	.	RPACG00000017156.1	NO HIT
OG0020588	riftia	.	.	.	RPACG00000017173.1	NO HIT
OG0020588	riftia	GO:0005525^molecular_function^GTP binding	GO:0005525^molecular_function^GTP binding	.	RPACG00000024771.1	NO HIT
OG0020589	riftia	GO:0005576^cellular_component^extracellular region`GO:0090729^molecular_function^toxin activity	GO:0005576^cellular_component^extracellular region`GO:0090729^molecular_function^toxin activity	.	RPACG00000018134.1	SUBFAMILY NOT NAMED	K10104
OG0020589	riftia	GO:0005737^cellular_component^cytoplasm`GO:0031012^cellular_component^extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0016020^cellular_component^membrane`GO:0005634^cellular_component^nucleus`GO:0005509^molecular_function^calcium ion binding`GO:0003682^molecular_function^chromatin binding`GO:0016477^biological_process^cell migration`GO:0008544^biological_process^epidermis development`GO:0090136^biological_process^epithelial cell-cell adhesion`GO:0010467^biological_process^gene expression`GO:0003017^biological_process^lymph circulation`GO:0001945^biological_process^lymph vessel development`GO:0036303^biological_process^lymph vessel morphogenesis`GO:0048014^biological_process^Tie signaling pathway`GO:0120193^biological_process^tight junction organization	GO:0005737^cellular_component^cytoplasm`GO:0031012^cellular_component^extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0016020^cellular_component^membrane`GO:0005634^cellular_component^nucleus`GO:0005509^molecular_function^calcium ion binding`GO:0003682^molecular_function^chromatin binding`GO:0016477^biological_process^cell migration`GO:0008544^biological_process^epidermis development`GO:0090136^biological_process^epithelial cell-cell adhesion`GO:0010467^biological_process^gene expression`GO:0003017^biological_process^lymph circulation`GO:0001945^biological_process^lymph vessel development`GO:0036303^biological_process^lymph vessel morphogenesis`GO:0048014^biological_process^Tie signaling pathway`GO:0120193^biological_process^tight junction organization	.	RPACG00000035721.1	VON WILLEBRAND FACTOR D AND EGF DOMAIN-CONTAINING PROTEIN	K06051
OG0020589	riftia	GO:0005576^cellular_component^extracellular region`GO:0090729^molecular_function^toxin activity	GO:0005576^cellular_component^extracellular region`GO:0090729^molecular_function^toxin activity	.	RPACG00000035722.1	FIBRINOGEN/TENASCIN/ANGIOPOEITIN	K10104
OG0020589	riftia	GO:0005576^cellular_component^extracellular region`GO:0090729^molecular_function^toxin activity	GO:0005576^cellular_component^extracellular region`GO:0090729^molecular_function^toxin activity	.	RPACG00000035723.1	FIBRINOGEN/TENASCIN/ANGIOPOEITIN	K10104
OG0020589	riftia	GO:0005576^cellular_component^extracellular region`GO:0090729^molecular_function^toxin activity	GO:0005576^cellular_component^extracellular region`GO:0090729^molecular_function^toxin activity	.	RPACG00000035724.1	FIBRINOGEN/TENASCIN/ANGIOPOEITIN	K10104
OG0020589	riftia	GO:0005737^cellular_component^cytoplasm`GO:0031012^cellular_component^extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0016020^cellular_component^membrane`GO:0005634^cellular_component^nucleus`GO:0005509^molecular_function^calcium ion binding`GO:0003682^molecular_function^chromatin binding`GO:0016477^biological_process^cell migration`GO:0008544^biological_process^epidermis development`GO:0090136^biological_process^epithelial cell-cell adhesion`GO:0010467^biological_process^gene expression`GO:0003017^biological_process^lymph circulation`GO:0001945^biological_process^lymph vessel development`GO:0036303^biological_process^lymph vessel morphogenesis`GO:0048014^biological_process^Tie signaling pathway`GO:0120193^biological_process^tight junction organization	GO:0005737^cellular_component^cytoplasm`GO:0031012^cellular_component^extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0016020^cellular_component^membrane`GO:0005634^cellular_component^nucleus`GO:0005509^molecular_function^calcium ion binding`GO:0003682^molecular_function^chromatin binding`GO:0016477^biological_process^cell migration`GO:0008544^biological_process^epidermis development`GO:0090136^biological_process^epithelial cell-cell adhesion`GO:0010467^biological_process^gene expression`GO:0003017^biological_process^lymph circulation`GO:0001945^biological_process^lymph vessel development`GO:0036303^biological_process^lymph vessel morphogenesis`GO:0048014^biological_process^Tie signaling pathway`GO:0120193^biological_process^tight junction organization	.	RPACG00000035725.1	PROTEIN LIN-12	K10104
OG0020590	riftia	.	.	.	RPACG00000019702.1	SUBFAMILY NOT NAMED	
OG0020590	riftia	.	.	.	RPACG00000019708.1	NO HIT
OG0020590	riftia	.	.	.	RPACG00000020586.1	CD59 GLYCOPROTEIN	
OG0020590	riftia	.	.	.	RPACG00000029788.1	NO HIT
OG0020590	riftia	.	.	.	RPACG00000029789.1	SUBFAMILY NOT NAMED	
OG0020590	riftia	GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0070062^cellular_component^extracellular exosome`GO:0031012^cellular_component^extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0098633^molecular_function^collagen fibril binding`GO:0005201^molecular_function^extracellular matrix structural constituent`GO:0008201^molecular_function^heparin binding`GO:0005178^molecular_function^integrin binding`GO:0030036^biological_process^actin cytoskeleton organization`GO:0007155^biological_process^cell adhesion`GO:0030199^biological_process^collagen fibril organization`GO:0032963^biological_process^collagen metabolic process`GO:0048251^biological_process^elastic fiber assembly	GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0070062^cellular_component^extracellular exosome`GO:0031012^cellular_component^extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0098633^molecular_function^collagen fibril binding`GO:0005201^molecular_function^extracellular matrix structural constituent`GO:0008201^molecular_function^heparin binding`GO:0005178^molecular_function^integrin binding`GO:0030036^biological_process^actin cytoskeleton organization`GO:0007155^biological_process^cell adhesion`GO:0030199^biological_process^collagen fibril organization`GO:0032963^biological_process^collagen metabolic process`GO:0048251^biological_process^elastic fiber assembly	.	RPACG00000029790.1	NO HIT
OG0020591	riftia	GO:0070062^cellular_component^extracellular exosome`GO:0005615^cellular_component^extracellular space`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:1902807^biological_process^negative regulation of cell cycle G1/S phase transition`GO:0051782^biological_process^negative regulation of cell division	GO:0070062^cellular_component^extracellular exosome`GO:0005615^cellular_component^extracellular space`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:1902807^biological_process^negative regulation of cell cycle G1/S phase transition`GO:0051782^biological_process^negative regulation of cell division	.	RPACG00000021090.1	SUSHI DOMAIN-CONTAINING PROTEIN 2	
OG0020591	riftia	GO:0070062^cellular_component^extracellular exosome`GO:0005615^cellular_component^extracellular space`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:1902807^biological_process^negative regulation of cell cycle G1/S phase transition`GO:0051782^biological_process^negative regulation of cell division	GO:0070062^cellular_component^extracellular exosome`GO:0005615^cellular_component^extracellular space`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:1902807^biological_process^negative regulation of cell cycle G1/S phase transition`GO:0051782^biological_process^negative regulation of cell division	.	RPACG00000036635.1	SUSHI DOMAIN-CONTAINING PROTEIN 2	
OG0020591	riftia	GO:0005615^cellular_component^extracellular space`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:1902807^biological_process^negative regulation of cell cycle G1/S phase transition`GO:0051782^biological_process^negative regulation of cell division	GO:0005615^cellular_component^extracellular space`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:1902807^biological_process^negative regulation of cell cycle G1/S phase transition`GO:0051782^biological_process^negative regulation of cell division	GO:0007160^biological_process^cell-matrix adhesion	RPACG00000036638.1	SUSHI DOMAIN-CONTAINING PROTEIN 2	K24469
OG0020591	riftia	GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0050773^biological_process^regulation of dendrite development	GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0050773^biological_process^regulation of dendrite development	GO:0007160^biological_process^cell-matrix adhesion	RPACG00000036639.1	BETA-2-GLYCOPROTEIN 1	K24469
OG0020591	riftia	GO:0070062^cellular_component^extracellular exosome`GO:0005615^cellular_component^extracellular space`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:1902807^biological_process^negative regulation of cell cycle G1/S phase transition`GO:0051782^biological_process^negative regulation of cell division	GO:0070062^cellular_component^extracellular exosome`GO:0005615^cellular_component^extracellular space`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:1902807^biological_process^negative regulation of cell cycle G1/S phase transition`GO:0051782^biological_process^negative regulation of cell division	GO:0007160^biological_process^cell-matrix adhesion	RPACG00000036641.1	SUSHI DOMAIN-CONTAINING PROTEIN 2	
OG0020591	riftia	GO:0005737^cellular_component^cytoplasm`GO:0031012^cellular_component^extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0016020^cellular_component^membrane`GO:0005634^cellular_component^nucleus`GO:0005509^molecular_function^calcium ion binding`GO:0003682^molecular_function^chromatin binding`GO:0016477^biological_process^cell migration`GO:0008544^biological_process^epidermis development`GO:0090136^biological_process^epithelial cell-cell adhesion`GO:0010467^biological_process^gene expression`GO:0003017^biological_process^lymph circulation`GO:0001945^biological_process^lymph vessel development`GO:0036303^biological_process^lymph vessel morphogenesis`GO:0048014^biological_process^Tie signaling pathway`GO:0120193^biological_process^tight junction organization	GO:0005737^cellular_component^cytoplasm`GO:0031012^cellular_component^extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0016020^cellular_component^membrane`GO:0005634^cellular_component^nucleus`GO:0005509^molecular_function^calcium ion binding`GO:0003682^molecular_function^chromatin binding`GO:0016477^biological_process^cell migration`GO:0008544^biological_process^epidermis development`GO:0090136^biological_process^epithelial cell-cell adhesion`GO:0010467^biological_process^gene expression`GO:0003017^biological_process^lymph circulation`GO:0001945^biological_process^lymph vessel development`GO:0036303^biological_process^lymph vessel morphogenesis`GO:0048014^biological_process^Tie signaling pathway`GO:0120193^biological_process^tight junction organization	.	RPACG00000036642.1	E-SELECTIN	K24469
