OG0000833	oasisia	.	.	.	OALVG00000017851.1	NO HIT
OG0027258	oasisia	GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0045211^cellular_component^postsynaptic membrane`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0005262^molecular_function^calcium channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:0034220^biological_process^ion transmembrane transport`GO:0050877^biological_process^nervous system process`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction	GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0045211^cellular_component^postsynaptic membrane`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0005262^molecular_function^calcium channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:0034220^biological_process^ion transmembrane transport`GO:0050877^biological_process^nervous system process`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction	GO:0005230^molecular_function^extracellular ligand-gated ion channel activity`GO:0006811^biological_process^ion transport`GO:0016021^cellular_component^integral component of membrane	OALVG00000018900.1	SUBFAMILY NOT NAMED	K05312
OG0027259	oasisia	.	.	.	OALVG00000001778.1	NO HIT
OG0027262	oasisia	GO:0070062^cellular_component^extracellular exosome`GO:0031012^cellular_component^extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0042567^cellular_component^insulin-like growth factor ternary complex`GO:0005520^molecular_function^insulin-like growth factor binding`GO:0007155^biological_process^cell adhesion`GO:0044267^biological_process^cellular protein metabolic process`GO:0007165^biological_process^signal transduction	GO:0070062^cellular_component^extracellular exosome`GO:0031012^cellular_component^extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0042567^cellular_component^insulin-like growth factor ternary complex`GO:0005520^molecular_function^insulin-like growth factor binding`GO:0007155^biological_process^cell adhesion`GO:0044267^biological_process^cellular protein metabolic process`GO:0007165^biological_process^signal transduction	GO:0005515^molecular_function^protein binding	OALVG00000035670.1	SI:DKEY-1J5.4	
OG0027263	oasisia	.	.	.	OALVG00000025693.1	NO HIT
OG0027265	oasisia	GO:0005737^cellular_component^cytoplasm`GO:0005634^cellular_component^nucleus`GO:0005524^molecular_function^ATP binding`GO:0000287^molecular_function^magnesium ion binding`GO:0004674^molecular_function^protein serine/threonine kinase activity`GO:0030154^biological_process^cell differentiation`GO:0035556^biological_process^intracellular signal transduction`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation`GO:0007283^biological_process^spermatogenesis	GO:0005737^cellular_component^cytoplasm`GO:0005634^cellular_component^nucleus`GO:0005524^molecular_function^ATP binding`GO:0000287^molecular_function^magnesium ion binding`GO:0004674^molecular_function^protein serine/threonine kinase activity`GO:0030154^biological_process^cell differentiation`GO:0035556^biological_process^intracellular signal transduction`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation`GO:0007283^biological_process^spermatogenesis	GO:0004672^molecular_function^protein kinase activity`GO:0005524^molecular_function^ATP binding`GO:0006468^biological_process^protein phosphorylation	OALVG00000018690.1	MAP/MICROTUBULE AFFINITY-REGULATING KINASE	K08798
OG0027266	oasisia	.	.	.	OALVG00000021728.1	NO HIT
OG0027267	oasisia	.	.	.	OALVG00000035770.1	NO HIT
OG0027268	oasisia	.	.	.	OALVG00000029400.1	NO HIT
OG0027269	oasisia	.	.	.	OALVG00000029401.1	OOKINETE PROTEIN PUTATIVE-RELATED	
OG0027270	oasisia	.	.	.	OALVG00000002327.1	NO HIT
OG0027272	oasisia	.	.	.	OALVG00000020382.1	CELL FATE DETERMINING PROTEIN MAB21-RELATED	
OG0027273	oasisia	.	.	.	OALVG00000008707.1	NO HIT
OG0027274	oasisia	.	.	.	OALVG00000015940.1	NO HIT
OG0027275	oasisia	.	.	GO:0005525^molecular_function^GTP binding`GO:0016020^cellular_component^membrane	OALVG00000005182.1	INTERFERON-INDUCIBLE GTPASE	
OG0027276	oasisia	GO:0005634^cellular_component^nucleus`GO:0048471^cellular_component^perinuclear region of cytoplasm`GO:0006355^biological_process^regulation of transcription DNA-templated`GO:0048511^biological_process^rhythmic process	GO:0005634^cellular_component^nucleus`GO:0048471^cellular_component^perinuclear region of cytoplasm`GO:0006355^biological_process^regulation of transcription DNA-templated`GO:0048511^biological_process^rhythmic process	.	OALVG00000023333.1	NO HIT
OG0027276	oasisia	.	.	.	OALVG00000023334.1	NO HIT
OG0027278	oasisia	.	.	.	OALVG00000015981.1	PROTEIN DIAPHANOUS	
OG0027278	oasisia	.	.	.	OALVG00000015982.1	PROTEIN CHUP1 CHLOROPLASTIC	K24317
OG0027281	oasisia	.	.	.	OALVG00000020208.1	NO HIT
OG0027285	oasisia	GO:0005737^cellular_component^cytoplasm`GO:0005634^cellular_component^nucleus`GO:0000981^molecular_function^DNA-binding transcription factor activity RNA polymerase II-specific`GO:0046872^molecular_function^metal ion binding`GO:0000978^molecular_function^RNA polymerase II cis-regulatory region sequence-specific DNA binding`GO:0006915^biological_process^apoptotic process`GO:0006357^biological_process^regulation of transcription by RNA polymerase II	GO:0005737^cellular_component^cytoplasm`GO:0005634^cellular_component^nucleus`GO:0000981^molecular_function^DNA-binding transcription factor activity RNA polymerase II-specific`GO:0046872^molecular_function^metal ion binding`GO:0000978^molecular_function^RNA polymerase II cis-regulatory region sequence-specific DNA binding`GO:0006915^biological_process^apoptotic process`GO:0006357^biological_process^regulation of transcription by RNA polymerase II	.	OALVG00000015258.1	SUBFAMILY NOT NAMED	
OG0027286	oasisia	.	.	.	OALVG00000028887.1	LD36721P	
OG0027287							
OG0027288	oasisia	.	.	.	OALVG00000008968.1	NO HIT
OG0027291	oasisia	.	.	.	OALVG00000017622.1	NO HIT
OG0027292							
OG0027293	oasisia	.	.	.	OALVG00000034662.1	HOMEOBOX PROTEIN HOX-B1	
OG0027294	oasisia	.	.	.	OALVG00000034476.1	URINARY PROTEIN RUP /ACROSOMAL PROTEIN SP-10	
OG0027294	oasisia	.	.	.	OALVG00000034477.1	NO HIT
OG0027295	oasisia	.	.	.	OALVG00000033703.1	NO HIT
OG0027296	oasisia	.	.	.	OALVG00000026271.1	NO HIT
OG0027297	oasisia	.	.	.	OALVG00000026274.1	NO HIT
OG0027299	oasisia	.	.	.	OALVG00000008622.1	NO HIT
OG0027300	oasisia	.	.	.	OALVG00000035026.1	PAIRED IMMUNOGLOBULIN-LIKE TYPE 2 RECEPTOR	
OG0027301							
OG0027302	oasisia	.	.	.	OALVG00000026951.1	MEMBRANE-SPANNING 4-DOMAINS SUBFAMILY A MS4A -RELATED	
OG0027303	oasisia	GO:0005634^cellular_component^nucleus`GO:0000981^molecular_function^DNA-binding transcription factor activity RNA polymerase II-specific`GO:0046872^molecular_function^metal ion binding`GO:0000977^molecular_function^RNA polymerase II transcription regulatory region sequence-specific DNA binding`GO:0006357^biological_process^regulation of transcription by RNA polymerase II	GO:0005634^cellular_component^nucleus`GO:0000981^molecular_function^DNA-binding transcription factor activity RNA polymerase II-specific`GO:0046872^molecular_function^metal ion binding`GO:0000977^molecular_function^RNA polymerase II transcription regulatory region sequence-specific DNA binding`GO:0006357^biological_process^regulation of transcription by RNA polymerase II	GO:0003676^molecular_function^nucleic acid binding	OALVG00000020317.1	ZINC FINGER PROTEIN 410	K09228
OG0027304	oasisia	.	.	.	OALVG00000030061.1	NO HIT
OG0027305	oasisia	.	.	.	OALVG00000005052.1	NO HIT
OG0027306	oasisia	GO:0005730^cellular_component^nucleolus`GO:0005654^cellular_component^nucleoplasm`GO:0000981^molecular_function^DNA-binding transcription factor activity RNA polymerase II-specific`GO:0001227^molecular_function^DNA-binding transcription repressor activity RNA polymerase II-specific`GO:0046872^molecular_function^metal ion binding`GO:0000977^molecular_function^RNA polymerase II transcription regulatory region sequence-specific DNA binding`GO:0000122^biological_process^negative regulation of transcription by RNA polymerase II`GO:0006357^biological_process^regulation of transcription by RNA polymerase II	GO:0005730^cellular_component^nucleolus`GO:0005654^cellular_component^nucleoplasm`GO:0000981^molecular_function^DNA-binding transcription factor activity RNA polymerase II-specific`GO:0001227^molecular_function^DNA-binding transcription repressor activity RNA polymerase II-specific`GO:0046872^molecular_function^metal ion binding`GO:0000977^molecular_function^RNA polymerase II transcription regulatory region sequence-specific DNA binding`GO:0000122^biological_process^negative regulation of transcription by RNA polymerase II`GO:0006357^biological_process^regulation of transcription by RNA polymerase II	GO:0005515^molecular_function^protein binding`GO:0003676^molecular_function^nucleic acid binding	OALVG00000008760.1	ZINC FINGER PROTEIN 263	K09228
OG0027307	oasisia	.	.	.	OALVG00000002852.1	PROLINE-RICH PROTEIN 7	
OG0027308							
OG0027309	oasisia	.	.	.	OALVG00000020023.1	SUBFAMILY NOT NAMED	
OG0027310	oasisia	.	.	.	OALVG00000021088.1	SUBFAMILY NOT NAMED	
OG0027311	oasisia	.	.	.	OALVG00000009739.1	NO HIT
OG0027311	oasisia	.	.	.	OALVG00000009741.1	NO HIT
OG0027312	oasisia	.	.	.	OALVG00000022311.1	NO HIT
OG0027313	oasisia	.	.	.	OALVG00000003620.1	NO HIT
OG0027314	oasisia	GO:0005737^cellular_component^cytoplasm`GO:0005634^cellular_component^nucleus`GO:0005524^molecular_function^ATP binding`GO:0004672^molecular_function^protein kinase activity`GO:0004674^molecular_function^protein serine/threonine kinase activity`GO:0035556^biological_process^intracellular signal transduction`GO:0006468^biological_process^protein phosphorylation	GO:0005737^cellular_component^cytoplasm`GO:0005634^cellular_component^nucleus`GO:0005524^molecular_function^ATP binding`GO:0004672^molecular_function^protein kinase activity`GO:0004674^molecular_function^protein serine/threonine kinase activity`GO:0035556^biological_process^intracellular signal transduction`GO:0006468^biological_process^protein phosphorylation	GO:0004672^molecular_function^protein kinase activity`GO:0005524^molecular_function^ATP binding`GO:0006468^biological_process^protein phosphorylation	OALVG00000003624.1	MAP/MICROTUBULE AFFINITY-REGULATING KINASE	
OG0027315	oasisia	.	.	.	OALVG00000024291.1	DELTA-LIKE PROTEIN	
OG0027316	oasisia	.	.	.	OALVG00000024286.1	COAGULATION FACTOR	
OG0027319							
OG0027321	oasisia	.	.	.	OALVG00000015054.1	GOLGIN-84	
OG0027323	oasisia	.	.	.	OALVG00000027045.1	NO HIT
OG0027324	oasisia	.	.	.	OALVG00000007787.1	NO HIT
