OG0000009							
OG0000009							
OG0015178	lamellibrachia	GO:0005737^cellular_component^cytoplasm`GO:0005881^cellular_component^cytoplasmic microtubule`GO:0005829^cellular_component^cytosol`GO:0070062^cellular_component^extracellular exosome`GO:0090498^cellular_component^extrinsic component of Golgi membrane`GO:0005794^cellular_component^Golgi apparatus`GO:0005797^cellular_component^Golgi medial cisterna`GO:0000138^cellular_component^Golgi trans cisterna`GO:0016020^cellular_component^membrane	GO:0005737^cellular_component^cytoplasm`GO:0005881^cellular_component^cytoplasmic microtubule`GO:0005829^cellular_component^cytosol`GO:0070062^cellular_component^extracellular exosome`GO:0090498^cellular_component^extrinsic component of Golgi membrane`GO:0005794^cellular_component^Golgi apparatus`GO:0005797^cellular_component^Golgi medial cisterna`GO:0000138^cellular_component^Golgi trans cisterna`GO:0016020^cellular_component^membrane	.	FUN_005398-T1	PROTEIN HID1	
OG0015178	osedax	GO:0005737^cellular_component^cytoplasm`GO:0005881^cellular_component^cytoplasmic microtubule`GO:0005829^cellular_component^cytosol`GO:0090498^cellular_component^extrinsic component of Golgi membrane`GO:0005794^cellular_component^Golgi apparatus`GO:0005797^cellular_component^Golgi medial cisterna`GO:0000138^cellular_component^Golgi trans cisterna`GO:0016020^cellular_component^membrane	GO:0005737^cellular_component^cytoplasm`GO:0005881^cellular_component^cytoplasmic microtubule`GO:0005829^cellular_component^cytosol`GO:0090498^cellular_component^extrinsic component of Golgi membrane`GO:0005794^cellular_component^Golgi apparatus`GO:0005797^cellular_component^Golgi medial cisterna`GO:0000138^cellular_component^Golgi trans cisterna`GO:0016020^cellular_component^membrane	.	OFRAG00000010806.1	PROTEIN HID1	
OG0015211							
OG0015211							
OG0015211							
OG0015211	lamellibrachia	.	.	.	FUN_024507-T1	NO HIT
OG0015217							
OG0015217							
OG0015217	lamellibrachia	GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0045211^cellular_component^postsynaptic membrane`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:0034220^biological_process^ion transmembrane transport`GO:0050877^biological_process^nervous system process`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction	GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0045211^cellular_component^postsynaptic membrane`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:0034220^biological_process^ion transmembrane transport`GO:0050877^biological_process^nervous system process`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction	GO:0005230^molecular_function^extracellular ligand-gated ion channel activity`GO:0006811^biological_process^ion transport`GO:0016021^cellular_component^integral component of membrane	FUN_028324-T1	NEURONAL ACETYLCHOLINE RECEPTOR SUBUNIT ALPHA-9	K05312
OG0015217	lamellibrachia	GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0045211^cellular_component^postsynaptic membrane`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:0034220^biological_process^ion transmembrane transport`GO:0050877^biological_process^nervous system process`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction	GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0045211^cellular_component^postsynaptic membrane`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:0034220^biological_process^ion transmembrane transport`GO:0050877^biological_process^nervous system process`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction	GO:0005230^molecular_function^extracellular ligand-gated ion channel activity`GO:0006811^biological_process^ion transport`GO:0016021^cellular_component^integral component of membrane	FUN_028330-T1	SUBFAMILY NOT NAMED	K05312
OG0015217	osedax	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0045211^cellular_component^postsynaptic membrane`GO:0045202^cellular_component^synapse`GO:0015464^molecular_function^acetylcholine receptor activity`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0035095^biological_process^behavioral response to nicotine`GO:0007268^biological_process^chemical synaptic transmission`GO:0034220^biological_process^ion transmembrane transport`GO:0007399^biological_process^nervous system development`GO:0050877^biological_process^nervous system process`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction`GO:0060084^biological_process^synaptic transmission involved in micturition	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0045211^cellular_component^postsynaptic membrane`GO:0045202^cellular_component^synapse`GO:0015464^molecular_function^acetylcholine receptor activity`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0035095^biological_process^behavioral response to nicotine`GO:0007268^biological_process^chemical synaptic transmission`GO:0034220^biological_process^ion transmembrane transport`GO:0007399^biological_process^nervous system development`GO:0050877^biological_process^nervous system process`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction`GO:0060084^biological_process^synaptic transmission involved in micturition	GO:0005230^molecular_function^extracellular ligand-gated ion channel activity`GO:0006811^biological_process^ion transport`GO:0016021^cellular_component^integral component of membrane	OFRAG00000014446.1	NEURONAL ACETYLCHOLINE RECEPTOR SUBUNIT ALPHA-5	K05312
OG0015217	osedax	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0045211^cellular_component^postsynaptic membrane`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:0034220^biological_process^ion transmembrane transport`GO:0050877^biological_process^nervous system process`GO:0042391^biological_process^regulation of membrane potential`GO:0017085^biological_process^response to insecticide`GO:0007165^biological_process^signal transduction`GO:0007271^biological_process^synaptic transmission cholinergic	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0045211^cellular_component^postsynaptic membrane`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:0034220^biological_process^ion transmembrane transport`GO:0050877^biological_process^nervous system process`GO:0042391^biological_process^regulation of membrane potential`GO:0017085^biological_process^response to insecticide`GO:0007165^biological_process^signal transduction`GO:0007271^biological_process^synaptic transmission cholinergic	GO:0005230^molecular_function^extracellular ligand-gated ion channel activity`GO:0006811^biological_process^ion transport`GO:0016021^cellular_component^integral component of membrane	OFRAG00000009933.1	ACETYLCHOLINE RECEPTOR SUBUNIT BETA-LIKE 2	K05312
OG0015217	osedax	.	.	.	OFRAG00000013159.1	ACETYLCHOLINE RECEPTOR SUBUNIT EPSILON	
OG0015229							
OG0015229							
OG0015229							
OG0015229	lamellibrachia	.	.	.	FUN_022675-T1	SUBFAMILY NOT NAMED	
OG0015300							
OG0015300							
OG0015300							
OG0015300	lamellibrachia	.	.	.	FUN_015598-T1	GLYCOSAMINOGLYCAN XYLOSYLKINASE	
OG0015300	lamellibrachia	GO:0005794^cellular_component^Golgi apparatus`GO:0000139^cellular_component^Golgi membrane`GO:0016021^cellular_component^integral component of membrane`GO:0005654^cellular_component^nucleoplasm`GO:0005524^molecular_function^ATP binding`GO:0016301^molecular_function^kinase activity`GO:0046872^molecular_function^metal ion binding`GO:0016773^molecular_function^phosphotransferase activity alcohol group as acceptor`GO:0030166^biological_process^proteoglycan biosynthetic process	GO:0005794^cellular_component^Golgi apparatus`GO:0000139^cellular_component^Golgi membrane`GO:0016021^cellular_component^integral component of membrane`GO:0005654^cellular_component^nucleoplasm`GO:0005524^molecular_function^ATP binding`GO:0016301^molecular_function^kinase activity`GO:0046872^molecular_function^metal ion binding`GO:0016773^molecular_function^phosphotransferase activity alcohol group as acceptor`GO:0030166^biological_process^proteoglycan biosynthetic process	.	FUN_021501-T1	GLYCOSAMINOGLYCAN XYLOSYLKINASE	K20825
OG0015300	lamellibrachia	GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005737^cellular_component^cytoplasm`GO:0005794^cellular_component^Golgi apparatus`GO:0000139^cellular_component^Golgi membrane`GO:0016021^cellular_component^integral component of membrane`GO:0005654^cellular_component^nucleoplasm`GO:0005524^molecular_function^ATP binding`GO:0016301^molecular_function^kinase activity`GO:0046872^molecular_function^metal ion binding`GO:0016773^molecular_function^phosphotransferase activity alcohol group as acceptor`GO:0030166^biological_process^proteoglycan biosynthetic process	GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005737^cellular_component^cytoplasm`GO:0005794^cellular_component^Golgi apparatus`GO:0000139^cellular_component^Golgi membrane`GO:0016021^cellular_component^integral component of membrane`GO:0005654^cellular_component^nucleoplasm`GO:0005524^molecular_function^ATP binding`GO:0016301^molecular_function^kinase activity`GO:0046872^molecular_function^metal ion binding`GO:0016773^molecular_function^phosphotransferase activity alcohol group as acceptor`GO:0030166^biological_process^proteoglycan biosynthetic process	.	FUN_009038-T1	GLYCOSAMINOGLYCAN XYLOSYLKINASE	K20825
OG0015300	lamellibrachia	GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005737^cellular_component^cytoplasm`GO:0005794^cellular_component^Golgi apparatus`GO:0000139^cellular_component^Golgi membrane`GO:0016021^cellular_component^integral component of membrane`GO:0005654^cellular_component^nucleoplasm`GO:0005524^molecular_function^ATP binding`GO:0016301^molecular_function^kinase activity`GO:0046872^molecular_function^metal ion binding`GO:0016773^molecular_function^phosphotransferase activity alcohol group as acceptor`GO:0030166^biological_process^proteoglycan biosynthetic process	GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005737^cellular_component^cytoplasm`GO:0005794^cellular_component^Golgi apparatus`GO:0000139^cellular_component^Golgi membrane`GO:0016021^cellular_component^integral component of membrane`GO:0005654^cellular_component^nucleoplasm`GO:0005524^molecular_function^ATP binding`GO:0016301^molecular_function^kinase activity`GO:0046872^molecular_function^metal ion binding`GO:0016773^molecular_function^phosphotransferase activity alcohol group as acceptor`GO:0030166^biological_process^proteoglycan biosynthetic process	.	FUN_009039-T1	GLYCOSAMINOGLYCAN XYLOSYLKINASE	K20825
OG0015300	lamellibrachia	GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005737^cellular_component^cytoplasm`GO:0005794^cellular_component^Golgi apparatus`GO:0000139^cellular_component^Golgi membrane`GO:0016021^cellular_component^integral component of membrane`GO:0005654^cellular_component^nucleoplasm`GO:0005524^molecular_function^ATP binding`GO:0016301^molecular_function^kinase activity`GO:0046872^molecular_function^metal ion binding`GO:0016773^molecular_function^phosphotransferase activity alcohol group as acceptor`GO:0030166^biological_process^proteoglycan biosynthetic process	GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005737^cellular_component^cytoplasm`GO:0005794^cellular_component^Golgi apparatus`GO:0000139^cellular_component^Golgi membrane`GO:0016021^cellular_component^integral component of membrane`GO:0005654^cellular_component^nucleoplasm`GO:0005524^molecular_function^ATP binding`GO:0016301^molecular_function^kinase activity`GO:0046872^molecular_function^metal ion binding`GO:0016773^molecular_function^phosphotransferase activity alcohol group as acceptor`GO:0030166^biological_process^proteoglycan biosynthetic process	.	FUN_009041-T1	GLYCOSAMINOGLYCAN XYLOSYLKINASE	K20825
